start,end,file,Catharus guttatus_Hermit Thrush,Hylocichla mustelina_Wood Thrush,Piranga olivacea_Scarlet Tanager,Seiurus aurocapilla_Ovenbird,Turdus migratorius_American Robin,Sphyrapicus varius_Yellow-bellied Sapsucker,Poecile atricapillus_Black-capped Chickadee,Setophaga virens_Black-throated Green Warbler,Sitta canadensis_Red-breasted Nuthatch,Setophaga fusca_Blackburnian Warbler,Catharus fuscescens_Veery,Chaetura pelagica_Chimney Swift,Regulus satrapa_Golden-crowned Kinglet,Setophaga caerulescens_Black-throated Blue Warbler,Cyanocitta cristata_Blue Jay,Zonotrichia leucophrys_White-crowned Sparrow,Setophaga castanea_Bay-breasted Warbler,Dryocopus pileatus_Pileated Woodpecker,Pheucticus ludovicianus_Rose-breasted Grosbeak,Vireo flavifrons_Yellow-throated Vireo,Aegolius acadicus_Northern Saw-whet Owl
51.0,54.0,20250622_052800.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_052800.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_054900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_122100.WAV,,,,,,,,0.777449905872345,,,,,,,,,,,,,
9.0,12.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_122100.WAV,0.4404080808162689,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_122100.WAV,,,,,,,,0.4482876658439636,,,,,,,,,,,,,
24.0,27.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_122100.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_012000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_045400.WAV,,,,0.8667911291122437,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_045400.WAV,,,0.5108750462532043,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_045400.WAV,,,0.5101454257965088,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_045400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_063000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_053100.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_125900.WAV,,,,0.4588284492492676,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_125900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_045000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_060900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_012400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_050800.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_122500.WAV,,,,,,,,0.5972248911857605,,,,,,,,,,,,,
6.0,9.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_122500.WAV,,,,,,,,0.9044376611709595,,,,,,,,,,,,,
18.0,21.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_122500.WAV,,,,,,,,0.4973785877227783,,,,,,,,,,,,,
27.0,30.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_122500.WAV,,,,,,,,0.7790049910545349,,,,,,,,,,,,,
36.0,39.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_122500.WAV,,,,,,,,0.8889287114143372,,,,,,,,,,,,,
51.0,54.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_122500.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_053500.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_121800.WAV,,,,,,,,0.7050918340682983,,,,,,,,,,,,,
3.0,6.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_121800.WAV,,0.41387471556663513,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_121800.WAV,,,,,,,,0.7696585059165955,,,,,,,,,,,,,
12.0,15.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_121800.WAV,,,,,,,,0.6014938950538635,,,,,,,,,,,,,
21.0,24.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_121800.WAV,,,,,,,,0.6225889325141907,,,,,,,,,,,,,
30.0,33.0,20250622_121800.WAV,,0.5746016502380371,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_121800.WAV,,,,,,,,0.5911000370979309,,,,,,,,,,,,,
42.0,45.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_121800.WAV,0.4342736601829529,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_121800.WAV,,,,,,,,0.7218733429908752,,,,,,,,,,,,,
51.0,54.0,20250622_121800.WAV,,,,,,,,0.7148685455322266,,,,,,,,,,,,,
54.0,55.0,20250622_121800.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_063400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_011900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250622_061000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250622_051100.WAV,,,,,,,,,,,,,,,,,,,,,
